CODI_CAPA;NOM_CAPA_CAT;NOM_CAPA_CAST;NOM_CAPA_ANG;COORD_X;COORD_Y;EQUIPAMENT;TELEFON;ADRECA
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;427371,597;4583523,496;FGC - LES TRES TORRES<center>-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;427434,114;4583481,448;FGC - LES TRES TORRES-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;427464,027;4583462,95;FGC - LES TRES TORRES<center>-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;427464,321;4579393,075;FGC - ILDEFONS CERDÀ-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;427792,49;4583490,526;FGC - BONANOVA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;427818,595;4583478,761;FGC - BONANOVA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;427824,633;4583461,639;FGC - BONANOVA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;427978,275;4584857,903;FGC - AVINGUDA DEL TIBIDABO-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428114,553;4580193,355;FGC - MAGÒRIA-LA CAMPANA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428146,731;4584356,984;FGC - EL PUTXET-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428147,789;4584391,712;FGC - EL PUTXET-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428169,942;4584324,675;FGC - EL PUTXET-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428425,993;4584117,19;FGC - PADUA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428431,962;4583565,877;FGC - MUNTANER-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428440,55;4583604,062;FGC - MUNTANER-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428454,596;4584099,555;FGC - PADUA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428473,536;4583567,057;FGC - MUNTANER-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428479,622;4584065,28;FGC - PADUA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428791,257;4583866,67;FGC - SANT GERVASI-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428837,852;4583869,712;FGC - PLAÇA MOLINA<center>-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;428896,762;4580887,245;FGC - ESPANYA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;429175,608;4583674,947;FGC - GRÀCIA (C. de Marià Cubí)-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;429242,29;4583714,245;FGC - GRÀCIA (Pl. de Gal·la Placídia)-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;429248,257;4583660,389;FGC - GRÀCIA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;429671,428;4582968,673;FGC - PROVENÇA (C. del Rossellò)-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;429696,583;4582918,15;FGC - PROVENÇA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;429726,943;4582853,67;FGC - PROVENÇA (C. de Provença)-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;430446,512;4582134,85;FGC - CATALUNYA (C. de Balmes)-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;430499,451;4582153,888;FGC - CATALUNYA (C. de Bergara)-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;430594,303;4582119,587;FGC - CATALUNYA-;;
K002;Ferrocarrils Generalitat (FGC)                  ;Ferrocarriles Generalitat (FGC)                    ;Generalitat railways                            ;430662,379;4582124,25;FGC - CATALUNYA (C. de Pelai)-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;418270,282;4584937,756;RENFE - MOLINS DE REI-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;420498,177;4581921,898;RENFE - ST. FELIU DE LLOBREGAT-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;421504,368;4580310,127;RENFE - ST. JOAN DESPÍ-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;422299,939;4579108,263;RENFE - CORNELLÀ-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;422565,576;4573165,776;RENFE - AEROPORT-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;424033,841;4576123,885;RENFE - EL PRAT DE LLOBREGAT-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;424877,07;4579784,77;RENFE - L'HOSPITALET DE LLOBREGAT-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;426100,715;4578674,691;RENFE - BELLVITGE-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;428208,764;4581396,627;RENFE - SANTS ESTACIÓ-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;428972,719;4593965,938;RENFE - CERDANYOLA DEL VALLÈS-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;430305,812;4582796,969;RENFE - PASSEIG DE GRÀCIA-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;430578,78;4592725,907;RENFE - MONTCADA I REIXAC-STA. MARIA-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;430592,78;4582255,558;RENFE - CATALUNYA-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;430640,301;4582313,623;RENFE - CATALUNYA-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;430660,853;4582367,011;RENFE - CATALUNYA-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;430734,873;4582375,115;RENFE - CATALUNYA-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;431541,771;4582779,212;RENFE - ARC DE TRIOMF-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;431586,499;4582785,247;RENFE - ARC DE TRIOMF-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;431616,688;4591556,12;RENFE - MONTCADA BIFURCACIÓ-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;431641,551;4590527,36;RENFE - TORRE BARÓ-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;431703,264;4582951,797;RENFE - ARC DE TRIOMF-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;431795,907;4594379,975;RENFE - MONTCADA-RIPOLLET-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;431838,563;4587111,63;RENFE - SANT ANDREU ARENAL-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;431986,075;4581932,911;RENFE - DE FRANÇA-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;432066,693;4593040,907;RENFE - MONTCADA I REIXAC-MANRESA-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;432115,901;4586339,891;RENFE - LA SAGRERA - MERIDIANA-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;432218,282;4584773,015;RENFE - CLOT-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;432276,02;4584790,649;RENFE - CLOT-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;432338,37;4593074,625;RENFE - MONTCADA I REIXAC-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;432343,18;4584819,321;RENFE - CLOT-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;432696,951;4587669,481;RENFE - SANT ANDREU COMTAL-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;435794,449;4586358,754;RENFE - SANT ADRIÀ DEL BESÒS-;;
K003;RENFE                                           ;RENFE                                              ;RENFE-national railways                         ;437366,835;4588726,32;RENFE - BADALONA-;;
K004;Tren a l'aeroport                               ;Tren al aeropuerto                                 ;Train to the airport                            ;422565,576;4573165,776;Tren AEROPORT- AEROPORT-;;
K004;Tren a l'aeroport                               ;Tren al aeropuerto                                 ;Train to the airport                            ;424033,841;4576123,885;Tren AEROPORT - PRAT DE LLOBREGAT-;;
K004;Tren a l'aeroport                               ;Tren al aeropuerto                                 ;Train to the airport                            ;426100,715;4578674,691;Tren AEROPORT - BELLVITGE-;;
K004;Tren a l'aeroport                               ;Tren al aeropuerto                                 ;Train to the airport                            ;428208,764;4581396,627;Tren AEROPORT - SANTS ESTACIÓ-;;
K004;Tren a l'aeroport                               ;Tren al aeropuerto                                 ;Train to the airport                            ;430305,812;4582796,969;Tren AEROPORT - PASSEIG DE GRÀCIA-;;
K004;Tren a l'aeroport                               ;Tren al aeropuerto                                 ;Train to the airport                            ;432140,399;4584741,446;Tren AEROPORT - CLOT-;;
K004;Tren a l'aeroport                               ;Tren al aeropuerto                                 ;Train to the airport                            ;432276,02;4584790,649;Tren AEROPORT - CLOT-;;
K004;Tren a l'aeroport                               ;Tren al aeropuerto                                 ;Train to the airport                            ;432343,18;4584819,321;Tren AEROPORT - CLOT-;;
K004;Tren a l'aeroport                               ;Tren al aeropuerto                                 ;Train to the airport                            ;432696,951;4587669,481;Tren AEROPORT - SANT ANDREU COMTAL-;;
K008;Estació marítima                                ;Estación marítima                                  ;Maritime station                                ;431245,587;4580091,727;Terminal GÉNOVA-;;
K008;Estació marítima                                ;Estación marítima                                  ;Maritime station                                ;431291,129;4580565,436;Estació Marítima TRASMEDITERRÁNEA-;;
K008;Estació marítima                                ;Estación marítima                                  ;Maritime station                                ;431383,692;4579145,6;Estació Marítima B-;;
K008;Estació marítima                                ;Estación marítima                                  ;Maritime station                                ;431409,179;4580785,638;Estació Marítima DRASSANES-;;
K008;Estació marítima                                ;Estación marítima                                  ;Maritime station                                ;431466,424;4579312,228;Estació Marítima C-;;
K008;Estació marítima                                ;Estación marítima                                  ;Maritime station                                ;431582,866;4580677,327;Estació Marítima BUQUEBÚS-;;
K008;Estació marítima                                ;Estación marítima                                  ;Maritime station                                ;431596,808;4579587,081;Estació Marítima A-;;
K008;Estació marítima                                ;Estación marítima                                  ;Maritime station                                ;431756,349;4580458,053;Estació Marítima INTERNACIONAL-;;
K008;Estació marítima                                ;Estación marítima                                  ;Maritime station                                ;431822,551;4580890,252;Terminal Marítima Maremàgnum-;;
K009;Funicular                                       ;Funicular                                          ;Funicular                                       ;425351,807;4585301,256;Funicular VALLVIDRERA - superior-;;
K009;Funicular                                       ;Funicular                                          ;Funicular                                       ;425811,778;4584757,393;Funicular VALLVIDRERA - inferior-;;
K009;Funicular                                       ;Funicular                                          ;Funicular                                       ;426504,9;4586099,994;Funicular TIBIDABO - superior-;;
K009;Funicular                                       ;Funicular                                          ;Funicular                                       ;427516,602;4585521,232;Funicular TIBIDABO - inferior-;;
K009;Funicular                                       ;Funicular                                          ;Funicular                                       ;430120,327;4580228,474;Funicular MONTJUÏC - superior-;;
K009;Funicular                                       ;Funicular                                          ;Funicular                                       ;430558,171;4580893,299;Funicular MONTJUÏC - inferior-;;
K010;Telefèric                                       ;Teleférico                                         ;Cable cars                                      ;430130,395;4580232,303;Telefèric de Montjuïc - Parc de Montjuïc-;;
K010;Telefèric                                       ;Teleférico                                         ;Cable cars                                      ;430349,594;4579707,428;Telefèric de Montjuïc - Castell-;;
K010;Telefèric                                       ;Teleférico                                         ;Cable cars                                      ;430889,298;4580476,289;Transbordador del Port - Miramar-;;
K010;Telefèric                                       ;Teleférico                                         ;Cable cars                                      ;431527,667;4580590,574;Transbordador del Port - Jaume I-;;
K010;Telefèric                                       ;Teleférico                                         ;Cable cars                                      ;432181,11;4580710,022;Transbordador del Port - Sant Sebastià-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;420923,21;4581503,09;Tramvia (T3) - SANT FELIU/CONSELL COMARCAL-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;421327,15;4579790,91;TRAMVIA (T1,T2) - BON VIATGE-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;421550,015;4581544,631;TRAMVIA (línia T3) - TORREBLANCA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;421654,373;4579389,297;TRAMVIA (T1,T2) - FONTSANTA-FATJÓ-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;421688,768;4580185,9;TRAMVIA (T2) - LA FONTSANTA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;421974,72;4578976,831;TRAMVIA (T1,T2) - LES AIGÜES-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;422081,516;4581533,172;TRAMVIA (T3) - WALDEN-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;422200,305;4578983,961;TRAMVIA (T1,T2) - CORNELLÀ CENTRE-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;422310,862;4580275,797;TRAMVIA (T2) - CENTRE MIQUEL MARTÍ I POL-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;422486,628;4579426,234;TRAMVIA (T1,T2) - IGNASI IGLÉSIAS-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;422762,79;4581426,948;TRAMVIA (T3) - RAMBLA DE SANT JUST-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;422805,021;4580704,456;TRAMVIA (T3) - SANT MARTÍ DE L'ERM-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;422837,374;4580555,809;TRAMVIA (T2) - SANT MARTÍ DE L'ERM (Baixador)-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;422886,853;4579945,679;TRAMVIA (T1,T2) - EL PEDRÒ-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;423218,517;4580378,811;TRAMVIA (T1,T2,T3) - MONTESA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;423516,749;4580823,236;TRAMVIA (T1,T2,T3) - LA SARDANA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;423792,408;4581155,468;TRAMVIA (T1,T2,T3) - PONT D'ESPLUGUES-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;424236,71;4581198,968;TRAMVIA (T1,T2,T3) - CAN CLOTA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;424740,122;4581144,606;TRAMVIA (T1,T2,T3) - CA N'OLIVERES-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;425335,618;4581092,28;TRAMVIA (T1,T2,T3) - CAN RIGAL-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;425838,683;4581151,128;TRAMVIA (T1,T2,T3) - SANT RAMON-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;426053,88;4582016,276;TRAMVIA (T1,T2,T3) - ZONA UNIVERSITÀRIA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;426092,308;4581574,089;TRAMVIA (T1,T2,T3) - AVINGUDA DE XILE-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;426372,831;4582170,08;TRAMVIA (T1,T2,T3) - PALAU REIAL-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;426641,164;4582261,097;TRAMVIA (T1,T2,T3) - PIUS XII-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;427073,148;4582399,345;TRAMVIA (T1,T2,T3) - Mª CRISTINA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;427326,837;4585442,198;TRAMVIA BLAU - AV. TIBIDABO (Parc Municipal Font Racó - Tornada)-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;427363,327;4585446,056;TRAMVIA BLAU - AV. TIBIDABO (Parc Municipal Font Racó)-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;427509,632;4582543,837;TRAMVIA (T1,T2,T3) - NUMÀNCIA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;427523,068;4585500,007;TRAMVIA BLAU - PL. DR. ANDREU-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;427564,04;4585399,25;TRAMVIA BLAU - AV. TIBIDABO (Teodor Roviralta-Adrià Margarit)-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;427688,76;4585403,446;TRAMVIA BLAU - AV. TIBIDABO (Dr. Ribas Perdigó-Josep Garí)-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;427725,933;4585291,588;TRAMVIA BLAU - AV. TIBIDABO (Rda. de Dalt-Bosch i Alsina)-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;427776,273;4585226,79;TRAMVIA BLAU - AV. TIBIDABO (Romà Macaya-Dr. Ribas Perdigó)-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;427795,618;4585146,228;TRAMVIA BLAU - AV. TIBIDABO (Bosch i Alsina-Josep Mª Florensa)-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;427892,861;4582668,993;TRAMVIA (T1,T2,T3) - L'ILLA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;427952,845;4584910,301;TRAMVIA BLAU - AV. TIBIDABO (Pl. John Kennedy-Mas Yebra)-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;428445,223;4582849,882;TRAMVIA (T1,T2,T3) - FRANCESC MACIÀ-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;432119,145;4583023,989;TRAMVIA (T4) - MARINA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;432120,222;4583868,972;TRAMVIA (T4, T5, T6) - GLÒRIES-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;432126,647;4583383,702;TRAMVIA (T4) - AUDITORI-TEATRE NACIONAL-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;432234,006;4582615,201;TRAMVIA (T4) - WELLINGTON-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;432264,601;4584148,345;TRAMVIA (T5, T6) - LA FARINERA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;432503,685;4584170,552;TRAMVIA (T4) - CA L'ARANYÓ-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;432544,669;4582298,819;TRAMVIA (T4) - CIUTADELLA-VILA OLÍMPICA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;432688,06;4584567,87;TRAMVIA (T5, T6) - CAN JAUMANDREU-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;433034,236;4584922,045;TRAMVIA (T5, T6) - ESPRONCEDA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;433089,866;4584362,195;TRAMVIA (T4) - PERE IV-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;433503,312;4584495,592;TRAMVIA (T4) - FLUVIÀ-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;433612,784;4585484,703;TRAMVIA (T5, T6) - SANT MARTÍ DE PROVENÇALS-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;434021,534;4585878,64;TRAMVIA (T5, T6) - BESÒS-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;434052,63;4584670,997;TRAMVIA (T4) - SELVA DE MAR-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;434370,625;4585575,454;TRAMVIA (T5, T6) - ALFONS EL MAGNÀNIM-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;434479,089;4584807,553;TRAMVIA (T4) - DIAGONAL MAR-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;434706,5;4585810,25;TRAMVIA (T5, T6) - PARC DEL BESÓS-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;434888,218;4584964,443;TRAMVIA (T4) - FÒRUM-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;435009,866;4585692,192;TRAMVIA (T6) - LA MINA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;435068,353;4586163,946;TRAMVIA (T5) - LA CATALANA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;435148,833;4585347,11;TRAMVIA (T4) - CAN LLIMA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;435164,796;4587035,887;TRAMVIA (T5) - ENCANTS DE SANT ADRIÀ-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;435361,902;4586703,06;TRAMVIA (T5) - SANT JOAN BAPTISTA-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;435426,049;4585750,863;TRAMVIA (T4, T6) - PORT FÒRUM-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;435574,307;4587530,946;TRAMVIA (T5) - SANT ROC-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;435784,581;4586297,339;TRAMVIA (T4, T6) - ESTACIÓ DE SANT ADRIÀ-;;
K011;Tramvia                                         ;Tranvía                                            ;Tram                                            ;435983,75;4588011,049;TRAMVIA (T5) - GORG-;;
