,availability,avg_estimated_bookings,avg_minstay,avg_occupancy_rate,avg_price,avg_reviews_listing,income_month,income_year,listings,most_common_neigh
13166069,98.4,18.3,2.0,16.1,90.0,36.5,273.8,3285.0,1,Sant Antoni
4404179,16.7,14.5,2.0,0.8,36.0,29.0,87.0,1044.0,1,la Dreta de l'Eixample
1414100,13.1,27.5,0.0,3.1,48.0,55.1,0.0,0.0,2,"Sant Pere, Santa Caterina i la Ribera"
42681166,99.5,4.0,2.0,22.9,28.0,8.0,18.7,224.0,1,el Poble Sec
14963672,12.1,17.0,2.0,10.3,85.0,34.0,240.8,2890.0,1,la Nova Esquerra de l'Eixample
8164313,63.7,27.1,1.0,9.0,82.7,54.2,558.3,6700.1,3,la Vila de Grcia
46654721,82.5,1.0,1.0,14.2,23.0,2.0,1.9,23.0,1,el Fort Pienc
15532880,99.7,2.8,1.0,3.4,117.0,5.5,26.8,321.8,1,Sarri
17716195,24.9,8.5,1.0,3.3,32.0,17.0,22.7,272.0,1,la Sagrada Famlia
41858020,48.5,2.5,0.0,1.7,116.0,5.0,0.0,0.0,1,la Vila de Grcia
4101093,82.0,21.3,3.0,26.5,97.1,42.6,4172.5,50070.3,8,la Nova Esquerra de l'Eixample
9122792,97.5,2.5,3.0,1.6,35.0,5.0,21.9,262.5,1,Sants
4420585,98.1,18.5,2.0,18.8,58.0,37.0,178.8,2146.0,1,el Barri Gtic
31405034,64.1,0.5,1.0,0.8,20.0,1.0,0.8,10.0,1,la Nova Esquerra de l'Eixample
8410091,74.0,10.5,3.0,27.9,322.0,21.0,845.3,10143.0,1,la Dreta de l'Eixample
5428204,91.5,34.3,1.0,0.6,89.0,68.7,254.7,3056.3,1,la Nova Esquerra de l'Eixample
16311122,39.7,0.5,7.0,0.4,160.0,1.0,46.7,560.0,1,Sant Gervasi - Galvany
6247407,99.7,5.3,2.0,0.5,40.0,10.5,35.0,420.0,1,l'Antiga Esquerra de l'Eixample
36694184,99.7,1.5,1.0,14.9,30.0,3.0,3.8,45.0,1,Vilapicina i la Torre Llobeta
37811027,37.5,1.5,1.0,9.8,50.0,3.0,6.3,75.0,1,"Sant Pere, Santa Caterina i la Ribera"
48659966,18.6,1.0,3.0,53.4,23.0,2.0,5.8,69.0,1,la Nova Esquerra de l'Eixample
8795127,99.2,4.5,3.0,0.8,120.0,9.0,135.0,1620.0,1,la Salut
971768,71.1,5.1,1.6,8.7,162.6,10.2,373.7,4484.8,5,Diagonal Mar i el Front Martim del Poblenou
45985847,14.8,1.5,1.0,19.4,25.0,3.0,3.1,37.5,1,la Sagrera
24703994,98.4,17.0,2.0,1.6,18.0,34.0,51.0,612.0,1,Sants - Badal
36605439,83.8,6.5,2.0,3.1,49.0,13.0,53.1,637.0,1,la Dreta de l'Eixample
43062272,23.0,3.0,1.0,15.3,27.7,6.0,21.6,259.5,3,Provenals del Poblenou
28824578,98.6,5.0,1.0,4.7,25.0,10.0,10.4,125.0,1,la Sagrada Famlia
357379,47.1,9.0,3.0,8.0,44.0,18.0,99.0,1188.0,1,la Dreta de l'Eixample
35279876,63.0,3.5,3.0,0.4,117.0,7.0,102.4,1228.5,1,la Dreta de l'Eixample
4166661,98.4,6.5,1.0,2.2,59.0,13.0,32.0,383.5,1,la Dreta de l'Eixample
979975,99.7,2.3,1.0,9.3,25.5,4.5,9.5,113.5,2,Sants
2626568,97.5,11.6,3.0,2.5,101.0,23.2,292.4,3508.7,1,la Dreta de l'Eixample
6099977,99.7,4.3,3.0,10.7,106.0,8.5,112.6,1351.5,1,Vilapicina i la Torre Llobeta
5075979,99.5,0.5,3.0,53.6,76.0,1.0,9.5,114.0,1,la Vila de Grcia
1561612,74.8,10.4,3.0,1.7,140.0,20.8,364.5,4374.3,1,l'Antiga Esquerra de l'Eixample
2757645,98.4,10.8,0.0,3.8,140.0,21.5,0.0,0.0,1,Sant Antoni
16890029,97.0,21.5,2.0,20.8,25.0,43.0,89.6,1075.0,1,el Raval
7123985,89.3,11.5,2.0,44.1,200.0,23.0,383.3,4600.0,1,la Dreta de l'Eixample
1881106,98.1,14.3,1.0,2.5,25.0,28.7,29.9,358.4,1,la Nova Esquerra de l'Eixample
18347028,4.9,5.0,1.0,8.7,45.0,10.0,18.8,225.0,1,la Vila de Grcia
40358934,99.7,4.5,1.0,0.8,50.0,9.0,18.8,225.0,1,Sants
6755351,99.5,13.7,3.0,14.5,25.0,27.5,85.9,1030.9,1,el Poble Sec
35867374,89.6,0.5,1.0,0.8,210.0,1.0,17.5,210.0,2,la Barceloneta
33719062,68.2,8.0,1.0,21.9,40.0,16.0,26.7,320.0,1,el Barri Gtic
42263458,90.1,1.5,1.0,27.3,81.0,3.0,10.1,121.5,1,la Salut
2004002,96.8,13.4,2.0,16.9,49.0,26.9,226.1,2713.4,2,la Dreta de l'Eixample
586787,17.0,7.6,2.0,12.7,30.0,15.2,37.9,455.1,1,el Fort Pienc
384518,93.7,7.6,0.0,9.1,80.0,15.2,0.0,0.0,1,Sants
15381340,93.4,18.3,2.0,14.3,29.0,36.5,88.2,1058.5,1,"Sant Pere, Santa Caterina i la Ribera"
24661511,98.1,1.5,2.0,7.8,40.0,3.0,10.0,120.0,1,Sant Antoni
5092396,99.7,14.1,1.0,5.6,38.0,28.2,44.6,535.0,1,la Bordeta
1659949,19.4,2.0,1.0,10.0,35.0,4.0,5.8,70.0,1,la Vila de Grcia
5157936,95.7,31.9,1.3,12.8,33.0,63.8,331.0,3971.6,3,el Raval
23557943,99.7,0.5,1.0,4.6,38.0,1.0,1.6,19.0,1,l'Antiga Esquerra de l'Eixample
2397234,89.0,14.3,2.0,35.1,67.0,28.5,317.9,3815.0,2,la Sagrada Famlia
22729779,98.1,28.3,2.0,30.0,69.0,56.5,324.9,3898.5,1,el Fort Pienc
12360930,9.6,2.0,3.0,5.8,74.0,4.0,37.0,444.0,1,Sant Mart de Provenals
50312246,24.9,1.0,2.0,14.9,25.0,2.0,4.2,50.0,1,la Sagrada Famlia
11990071,61.4,17.3,3.0,16.3,112.0,34.5,829.9,9958.5,2,la Dreta de l'Eixample
2774073,75.3,12.2,0.0,8.2,65.0,24.3,0.0,0.0,1,la Dreta de l'Eixample
38188090,66.7,6.3,1.0,9.8,53.0,12.5,48.8,585.0,2,el Fort Pienc
13898591,89.9,0.5,3.0,2.0,120.0,1.0,15.0,180.0,1,l'Antiga Esquerra de l'Eixample
20886591,98.9,0.5,2.0,11.8,50.0,1.0,4.2,50.0,1,Sant Gervasi - Galvany
32078851,99.7,5.5,1.0,4.6,32.0,11.0,14.7,176.0,1,el Putxet i el Farr
2151490,94.2,7.1,1.3,25.1,224.3,14.2,572.1,6865.5,3,el Raval
6192063,10.7,16.3,0.0,21.6,38.0,32.5,0.0,0.0,1,la Maternitat i Sant Ramon
7238727,95.9,13.5,3.0,16.4,100.0,27.0,337.5,4050.0,1,la Vila Olmpica del Poblenou
49206344,12.1,1.0,2.0,27.6,19.0,2.0,3.2,38.0,1,Sant Antoni
4305996,99.5,14.4,2.0,1.3,41.0,28.8,98.5,1182.0,1,la Nova Esquerra de l'Eixample
24015951,97.2,2.8,2.0,12.2,45.0,5.7,67.9,815.0,3,Hostafrancs
16626768,99.2,8.8,1.0,5.1,35.0,17.5,25.5,306.3,1,la Sagrada Famlia
38065235,99.7,0.5,1.0,0.7,50.0,1.0,4.2,50.0,2,la Sagrada Famlia
7181396,42.5,10.5,4.0,9.1,105.0,21.0,367.5,4410.0,1,la Dreta de l'Eixample
13611748,0.0,21.0,2.0,1.3,16.0,42.0,56.0,672.0,1,Sants
24286294,98.6,8.0,1.0,4.4,58.0,16.0,38.7,464.0,1,el Poble Sec
4904028,99.7,2.0,2.0,12.9,50.0,4.0,16.7,200.0,1,la Dreta de l'Eixample
8681658,95.5,21.5,1.0,11.3,44.0,43.0,158.3,1899.7,2,el Raval
3994718,96.7,11.5,0.9,7.9,72.9,22.9,147.3,1767.8,7,"Sant Pere, Santa Caterina i la Ribera"
3183711,98.1,11.5,2.0,2.5,49.0,23.0,93.9,1127.0,1,"Sant Pere, Santa Caterina i la Ribera"
27610640,98.4,17.5,2.0,8.8,65.0,35.0,383.2,4598.0,2,la Dreta de l'Eixample
4101218,95.9,2.7,3.0,4.5,105.0,5.3,70.0,839.5,1,la Nova Esquerra de l'Eixample
1791076,88.0,8.8,2.0,6.2,110.0,17.5,160.4,1925.0,1,el Barri Gtic
4396136,94.0,0.5,0.0,6.0,93.0,1.0,0.0,0.0,1,el Raval
1610857,49.6,4.5,2.0,15.0,79.0,9.0,59.3,711.0,1,Provenals del Poblenou
28914794,99.5,5.5,1.0,4.6,23.0,11.0,10.5,126.5,1,les Corts
31724651,17.0,4.0,2.0,0.8,29.0,8.0,19.3,232.0,1,el Poble Sec
17167469,99.7,9.5,2.0,2.9,120.0,19.0,190.0,2280.0,1,la Nova Esquerra de l'Eixample
16036974,98.1,10.3,2.0,0.5,60.0,20.5,102.5,1230.0,1,la Bordeta
8320113,97.0,5.3,1.5,5.9,118.0,10.6,264.7,3176.8,2,la Sagrada Famlia
5221907,52.7,3.5,1.0,6.6,148.0,7.0,84.8,1018.0,2,el Poblenou
2176121,99.7,8.2,3.0,3.0,38.0,16.4,155.6,1866.8,2,el Fort Pienc
12260475,86.7,18.9,2.0,2.8,42.5,37.8,265.2,3182.5,2,el Raval
11146364,98.8,2.3,1.3,4.6,27.0,4.7,20.2,242.0,3,la Nova Esquerra de l'Eixample
30687432,22.2,1.0,3.0,6.1,35.0,2.0,8.8,105.0,1,l'Antiga Esquerra de l'Eixample
4053184,56.0,6.3,1.0,3.7,43.0,12.5,44.2,530.0,2,el Camp de l'Arpa del Clot
3748995,99.7,2.0,1.0,15.0,35.0,4.0,5.8,70.0,1,el Poblenou
9192400,29.6,0.5,2.0,27.0,120.0,1.0,10.0,120.0,1,el Fort Pienc
11482245,78.1,11.3,0.0,13.5,165.0,22.5,0.0,0.0,1,la Sagrada Famlia
15853761,99.7,1.5,0.5,7.5,34.5,3.0,3.3,40.0,2,el Camp d'en Grassot i Grcia Nova
3691656,90.1,26.3,2.0,1.2,29.0,52.5,126.9,1522.5,1,el Fort Pienc
4895881,41.9,15.7,4.0,35.2,65.0,31.3,339.3,4071.6,1,Hostafrancs
44664884,90.4,5.5,2.0,12.1,16.0,11.0,14.7,176.0,1,la Guineueta
46974352,70.7,0.5,1.0,63.2,29.0,1.0,1.2,14.5,1,la Barceloneta
7763086,51.2,6.5,2.0,68.5,100.0,13.0,108.3,1300.0,1,la Sagrada Famlia
3457901,99.5,4.5,1.0,1.6,5113.0,9.0,1917.4,23008.5,1,el Poble Sec
30044169,91.0,6.5,4.0,7.0,66.0,13.0,143.0,1716.0,1,el Poble Sec
17683606,99.7,0.5,7.0,13.4,88.0,1.0,25.7,308.0,1,Can Bar
128152,74.3,14.0,3.0,6.9,60.0,28.0,210.0,2520.0,1,el Baix Guinard
3732633,84.7,26.0,2.0,3.6,20.0,52.0,86.7,1040.0,1,el Poble Sec
37250265,75.3,1.0,1.0,2.3,22.0,2.0,1.8,22.0,1,el Camp d'en Grassot i Grcia Nova
42562716,61.6,1.5,2.0,11.1,54.5,3.0,20.4,245.0,2,"Sant Pere, Santa Caterina i la Ribera"
38431132,75.6,13.5,2.0,4.6,59.0,27.0,132.8,1593.0,1,el Barri Gtic
6288543,86.3,0.5,1.0,3.0,49.0,1.0,2.0,24.5,1,Sant Antoni
16282480,68.6,23.6,2.0,14.6,31.0,47.3,243.1,2917.0,2,el Barri Gtic
34672155,99.2,6.5,3.0,7.0,58.0,13.0,94.3,1131.0,1,Ciutat Meridiana
2200740,99.7,4.0,1.0,6.4,120.0,8.0,40.0,480.0,1,la Dreta de l'Eixample
16965610,80.0,4.5,3.0,1.8,70.0,9.0,78.8,945.0,1,el Poble Sec
1406120,26.9,2.8,5.0,1.9,90.0,5.5,103.1,1237.5,1,el Parc i la Llacuna del Poblenou
9465372,58.9,18.5,3.0,5.7,75.0,37.0,346.9,4162.5,1,el Poblenou
10278062,93.2,9.3,2.0,3.1,75.0,18.5,115.6,1387.5,1,el Raval
2856111,91.8,1.5,3.0,6.7,25.0,3.0,9.4,112.5,1,el Poblenou
971952,88.6,22.8,2.0,0.4,34.5,45.5,257.8,3094.0,2,Sant Antoni
2815154,84.4,10.3,1.0,1.7,120.0,20.5,102.5,1230.0,1,Provenals del Poblenou
31200115,99.7,4.5,1.0,0.8,100.0,9.0,37.5,450.0,1,la Barceloneta
15705357,96.1,18.7,1.8,14.5,53.3,37.4,586.7,7040.3,4,el Raval
12686518,75.3,8.5,2.0,37.5,88.0,17.0,124.7,1496.0,1,Can Bar
11195576,99.7,0.5,1.0,1.4,50.0,1.0,2.1,25.0,1,el Barri Gtic
48575675,99.7,0.5,1.0,10.1,53.0,1.0,2.2,26.5,1,el Raval
17749184,2.2,4.0,1.0,7.6,60.0,8.0,20.0,240.0,1,Sant Antoni
38218137,90.1,10.0,4.0,1.9,65.0,20.0,216.7,2600.0,1,l'Antiga Esquerra de l'Eixample
38524103,64.9,4.5,3.0,0.8,11056.0,9.0,12438.0,149256.0,1,la Sagrada Famlia
4076744,79.1,12.7,3.0,28.0,180.2,25.3,2926.9,35122.6,5,el Barri Gtic
21550282,35.3,0.5,1.0,10.6,33.0,1.0,1.4,16.5,1,el Fort Pienc
3289975,49.0,18.0,3.0,19.2,65.0,36.0,292.5,3510.0,1,el Guinard
33854668,1.4,3.5,1.0,1.7,46.0,7.0,13.4,161.0,1,el Camp d'en Grassot i Grcia Nova
26957005,34.0,0.5,1.0,5.0,89.0,1.0,3.7,44.5,1,la Nova Esquerra de l'Eixample
16905422,81.1,13.3,3.0,10.4,101.0,26.5,334.6,4014.8,1,l'Antiga Esquerra de l'Eixample
45800362,92.3,3.0,1.0,22.0,89.0,6.0,22.3,267.0,1,el Barri Gtic
10658063,99.5,10.8,1.0,16.2,35.0,21.5,31.4,376.3,1,la Sagrada Famlia
35648721,98.6,2.0,3.0,5.0,80.0,4.0,40.0,480.0,1,el Poblenou
20880931,92.3,9.5,1.0,8.8,25.0,19.0,19.8,237.5,1,"Sant Pere, Santa Caterina i la Ribera"
4248788,65.1,3.5,5.0,19.4,113.3,7.0,395.8,4750.0,3,la Dreta de l'Eixample
7640278,66.6,9.3,2.0,4.2,50.0,18.5,77.1,925.0,1,la Nova Esquerra de l'Eixample
5543127,95.2,13.8,2.0,12.3,100.0,27.6,1552.0,18624.1,6,el Raval
9024729,85.2,25.5,0.0,1.3,125.0,51.0,0.0,0.0,1,Sant Antoni
2528474,99.5,4.0,1.0,3.1,69.0,8.0,23.0,276.0,1,el Raval
27154639,87.4,7.0,3.0,5.8,30.0,14.0,52.5,630.0,1,el Barri Gtic
447708,90.1,13.8,4.0,13.4,104.0,27.5,476.7,5720.0,1,la Sagrada Famlia
3134685,86.8,5.3,3.0,10.8,129.0,10.7,172.1,2064.6,1,el Poblenou
9778398,99.2,6.8,2.0,0.4,39.0,13.5,43.9,526.5,1,la Nova Esquerra de l'Eixample
33173029,57.3,1.5,1.0,3.3,85.0,3.0,10.6,127.5,1,Sant Gervasi - Galvany
2077920,99.2,16.3,2.0,37.3,20.5,32.5,111.1,1332.9,2,la Sagrada Famlia
28202210,95.6,14.0,2.0,8.5,90.0,28.0,210.0,2520.0,1,el Poblenou
23745403,99.7,6.5,2.0,19.8,55.0,13.0,59.6,715.0,1,el Barri Gtic
10223142,22.7,3.0,2.1,10.3,77.0,6.0,842.4,10108.5,20,Sant Andreu
32978151,91.0,15.5,7.0,2.0,45.0,31.0,406.9,4882.5,1,el Fort Pienc
6075624,67.1,7.5,3.0,2.2,92.0,15.0,172.5,2070.0,1,el Poble Sec
21529468,99.2,4.0,1.0,10.2,25.0,8.0,8.3,100.0,1,el Camp d'en Grassot i Grcia Nova
2110700,76.7,17.8,2.0,12.5,92.0,35.7,273.5,3281.6,1,Sant Gervasi - la Bonanova
5715182,95.1,20.3,2.0,48.0,22.5,40.5,152.4,1829.2,2,la Sagrada Famlia
10884335,93.4,22.5,0.0,4.7,40.0,45.0,0.0,0.0,1,el Raval
2372848,99.7,3.5,1.0,17.0,60.0,7.0,17.5,210.0,1,el Camp d'en Grassot i Grcia Nova
38352113,45.5,2.0,1.0,0.8,30.0,4.0,5.0,60.0,1,el Fort Pienc
2864370,58.4,2.0,10.0,9.5,65.0,4.0,108.3,1300.0,1,l'Antiga Esquerra de l'Eixample
6862067,75.6,3.0,7.0,15.9,75.0,6.0,131.3,1575.0,1,la Prosperitat
9548670,67.9,5.8,0.0,5.7,189.5,11.5,0.0,0.0,2,el Camp d'en Grassot i Grcia Nova
3970295,98.6,7.7,7.3,4.3,75.3,15.4,974.1,11689.6,3,"Sant Pere, Santa Caterina i la Ribera"
34129781,71.8,0.5,0.0,2.0,100.0,1.0,0.0,0.0,1,el Poble Sec
742649,99.7,4.3,3.0,17.1,25.0,8.5,26.6,318.8,1,la Sagrada Famlia
1447164,40.3,4.0,3.0,17.6,100.0,8.0,100.0,1200.0,1,el Poblenou
1166890,16.7,0.5,3.0,7.1,95.0,1.0,11.9,142.5,1,"Sant Pere, Santa Caterina i la Ribera"
4429613,68.2,22.0,3.0,0.5,70.0,44.0,385.1,4621.0,1,la Dreta de l'Eixample
6649089,35.9,13.5,2.0,12.5,52.5,27.0,236.3,2835.0,2,el Barri Gtic
29979908,76.4,17.5,2.0,12.4,78.0,35.0,227.5,2730.0,1,el Camp d'en Grassot i Grcia Nova
6883542,44.9,12.5,2.0,37.4,34.5,24.9,149.0,1787.7,2,Sant Antoni
15944590,99.2,5.8,4.0,1.3,185.0,11.5,354.6,4255.0,1,la Vila Olmpica del Poblenou
7390081,91.8,2.5,2.0,6.9,30.0,5.0,12.5,150.0,1,el Raval
18666761,99.7,10.3,2.0,4.5,20.0,20.5,34.2,410.0,1,el Raval
1029387,95.1,19.5,2.0,5.2,90.0,39.0,292.5,3510.0,1,la Sagrada Famlia
10802446,99.2,0.5,2.0,3.7,30.0,1.0,2.5,30.0,1,la Sagrada Famlia
480528,86.6,6.7,0.5,11.4,98.6,13.5,320.8,3849.0,11,Sant Antoni
13858065,98.9,9.8,3.0,8.0,68.0,19.5,165.8,1989.0,1,el Raval
7378194,50.4,12.1,2.5,4.1,40.5,24.3,210.9,2531.3,2,el Poble Sec
35280147,12.6,12.5,2.0,2.1,100.0,25.0,208.3,2500.0,1,Sants
21206293,99.7,1.0,1.0,1.2,55.0,2.0,4.6,55.0,1,la Vila Olmpica del Poblenou
1930520,99.2,10.2,3.0,15.5,45.0,20.3,114.4,1372.3,1,"Sant Pere, Santa Caterina i la Ribera"
2081668,93.0,15.9,1.0,8.9,84.7,31.8,342.3,4107.2,3,"Sant Pere, Santa Caterina i la Ribera"
33666330,99.2,5.0,6.0,6.6,70.0,10.0,175.0,2100.0,1,el Poble Sec
972059,99.2,7.5,2.0,13.7,38.0,15.0,47.5,570.0,1,l'Antiga Esquerra de l'Eixample
7894301,76.2,3.5,3.0,6.7,70.0,7.0,61.3,735.0,1,el Camp d'en Grassot i Grcia Nova
3159328,68.9,9.6,3.0,10.3,27.0,19.3,129.9,1559.3,2,la Vila de Grcia
7714083,68.8,2.5,10.0,2.1,42.0,5.0,87.5,1050.0,1,"Sant Pere, Santa Caterina i la Ribera"
2454821,76.4,3.4,3.5,5.4,62.5,6.8,143.1,1717.5,2,el Poblenou
8568279,84.4,21.5,2.0,9.3,176.0,43.0,630.7,7568.0,1,la Salut
29193513,23.8,9.5,1.0,11.4,32.0,19.0,25.3,304.0,1,el Barri Gtic
13071658,99.5,1.0,1.0,14.8,40.0,2.0,3.3,40.0,1,les Tres Torres
36705581,99.5,2.5,3.0,22.3,91.0,5.0,56.9,682.5,1,la Barceloneta
6944047,48.4,2.5,3.0,4.2,87.0,5.1,110.5,1325.4,2,Sant Mart de Provenals
33060146,97.8,3.5,2.0,8.0,3939.0,7.0,2297.8,27573.0,1,el Poble Sec
40562227,94.3,4.0,1.0,8.9,24.0,8.0,8.0,96.0,1,la Marina de Port
2667830,86.6,10.8,2.0,2.1,65.0,21.5,116.5,1397.5,1,el Poble Sec
34091913,99.2,0.5,7.0,15.7,106.0,1.0,30.9,371.0,1,el Fort Pienc
2979129,93.3,9.1,1.5,13.1,14.5,18.2,38.7,464.5,2,Vallcarca i els Penitents
7263547,74.5,30.3,2.0,14.4,75.0,60.5,378.1,4537.5,1,la Dreta de l'Eixample
32912700,90.7,0.5,3.0,2.5,55.0,1.0,6.9,82.5,1,Sant Antoni
12154173,2.5,6.5,2.0,1.3,99.0,13.0,107.3,1287.0,1,"Sant Pere, Santa Caterina i la Ribera"
2266431,77.0,3.5,2.0,12.2,79.0,7.0,46.1,553.0,1,Sant Gervasi - Galvany
7394624,87.1,8.0,3.0,18.6,110.0,16.0,220.0,2640.0,1,l'Antiga Esquerra de l'Eixample
45987138,20.8,0.5,1.0,41.5,27.5,1.0,2.3,27.5,2,la Vila de Grcia
41759093,95.6,5.5,2.0,17.4,32.0,11.0,29.3,352.0,1,el Barri Gtic
44913823,99.1,0.9,1.0,10.7,20.1,1.9,11.1,133.0,7,la Vila de Grcia
38892877,99.7,0.5,1.0,6.4,50.0,1.0,2.1,25.0,1,la Verneda i la Pau
7632206,14.5,10.3,4.0,24.4,48.5,20.7,321.8,3861.6,2,Sant Mart de Provenals
12522831,72.2,24.9,0.0,20.0,63.5,49.8,0.0,0.0,2,Sant Antoni
33748304,81.4,3.0,0.0,14.4,120.0,6.0,0.0,0.0,1,Sant Antoni
30867000,99.7,0.5,3.0,7.8,35.0,1.0,4.4,52.5,1,el Parc i la Llacuna del Poblenou
42906962,87.0,1.8,2.0,13.5,60.0,3.5,35.0,420.0,2,el Raval
14841172,88.2,5.5,1.0,1.6,20.0,11.0,9.2,110.0,1,la Nova Esquerra de l'Eixample
30648450,99.7,0.5,3.0,3.7,5113.0,1.0,639.1,7669.5,1,Verdun
36271447,46.6,3.0,2.0,1.2,82.0,6.0,41.0,492.0,1,la Sagrada Famlia
3757404,38.9,1.5,3.0,2.5,149.0,3.0,55.9,670.5,1,Sant Antoni
34250298,99.7,11.0,1.0,2.6,45.0,22.0,41.3,495.0,1,Sants
4167006,88.0,8.0,3.0,0.8,25.0,16.0,50.0,600.0,1,el Raval
35689823,94.8,10.0,2.0,8.0,120.0,20.0,401.7,4820.0,2,el Barri Gtic
18044256,97.3,9.8,1.0,14.3,17.0,19.5,13.8,165.8,1,Sant Antoni
349537,76.7,17.3,2.5,3.9,50.0,34.5,341.7,4100.0,2,la Dreta de l'Eixample
45975782,8.8,2.5,1.0,14.6,39.0,5.0,8.1,97.5,1,la Sagrada Famlia
38565222,89.9,9.0,1.0,1.8,45.0,18.0,33.8,405.0,1,el Poblenou
6665575,96.1,11.5,2.7,6.4,43.3,23.1,552.5,6629.6,3,Sant Gervasi - Galvany
7843388,96.2,8.3,3.0,13.0,211.0,16.5,435.2,5222.3,1,Vallcarca i els Penitents
1332589,99.7,10.0,2.0,10.2,65.0,20.0,108.3,1300.0,1,la Vila Olmpica del Poblenou
34116974,74.8,3.8,2.5,13.3,70.0,7.5,93.3,1120.0,2,el Poble Sec
10884463,74.5,0.5,1.0,6.2,22.0,1.0,0.9,11.0,1,la Sagrada Famlia
15310647,2.2,7.8,5.0,15.4,75.0,15.5,242.2,2906.3,1,la Sagrada Famlia
45763269,89.6,1.0,1.0,32.1,18.0,2.0,1.5,18.0,1,el Parc i la Llacuna del Poblenou
5010803,93.7,10.5,2.0,3.7,45.0,21.0,78.8,945.0,1,Sant Antoni
16627065,99.7,13.0,3.0,1.9,88.0,26.0,286.0,3432.0,1,la Verneda i la Pau
6854010,37.1,14.0,2.5,11.8,42.5,28.0,237.9,2854.5,2,el Camp d'en Grassot i Grcia Nova
816508,99.2,11.0,0.0,4.6,80.0,22.0,0.0,0.0,1,la Dreta de l'Eixample
7091581,82.2,27.3,1.0,2.6,43.0,54.6,196.0,2352.4,2,el Raval
15955326,99.5,9.0,2.0,14.9,33.0,18.0,49.5,594.0,1,el Poble Sec
31937919,26.3,11.5,4.0,3.9,55.0,23.0,210.8,2530.0,1,"Sant Pere, Santa Caterina i la Ribera"
5182848,99.5,15.8,2.0,7.4,31.0,31.7,81.8,981.8,1,el Raval
456067,66.3,22.2,2.0,1.9,55.0,44.5,203.7,2444.8,1,el Barri Gtic
8041861,94.8,14.0,2.0,0.4,115.0,28.0,268.3,3220.0,1,Sant Gervasi - Galvany
1922438,0.3,9.9,3.0,2.5,55.0,19.8,135.8,1629.4,1,la Maternitat i Sant Ramon
3347847,81.1,7.5,3.0,5.6,85.0,15.1,160.2,1922.7,1,el Poble Sec
3182737,99.2,2.0,3.0,8.1,40.0,4.0,20.0,240.0,1,el Parc i la Llacuna del Poblenou
12637577,97.3,4.5,3.0,14.0,88.0,9.0,99.0,1188.0,1,el Fort Pienc
10236823,99.7,9.5,1.0,9.6,29.0,19.0,23.0,275.5,1,el Camp de l'Arpa del Clot
37139852,41.2,1.5,5.0,2.9,17.5,3.0,20.8,250.0,2,el Coll
31585677,24.4,14.0,2.0,18.8,35.0,28.0,81.7,980.0,1,"Sant Pere, Santa Caterina i la Ribera"
3659150,82.2,3.8,2.0,16.9,129.0,7.5,80.6,967.5,1,el Baix Guinard
1136015,92.6,7.5,2.0,3.4,34.0,15.0,42.5,510.0,1,la Sagrada Famlia
5518739,99.7,5.5,3.0,1.5,87.0,11.0,119.6,1435.5,1,el Camp d'en Grassot i Grcia Nova
2741652,95.6,8.5,0.0,4.2,100.0,17.0,0.0,0.0,2,l'Antiga Esquerra de l'Eixample
6870421,99.7,1.5,1.0,6.6,27.0,3.0,3.4,40.5,1,Sant Gervasi - Galvany
3233174,96.4,14.0,2.0,5.8,49.0,27.9,114.0,1368.1,1,la Vila de Grcia
19330455,99.5,13.0,25.0,34.9,39.0,26.0,1056.3,12675.0,1,l'Antiga Esquerra de l'Eixample
23377306,62.9,4.7,0.0,21.3,120.7,9.3,0.0,0.0,3,el Fort Pienc
3945883,81.1,1.5,2.0,0.8,160.0,3.0,40.0,480.0,1,el Putxet i el Farr
18328987,6.0,5.5,4.0,4.9,60.0,11.0,110.0,1320.0,1,Sant Antoni
31774112,55.3,3.5,4.0,5.6,110.0,7.0,128.3,1540.0,1,l'Antiga Esquerra de l'Eixample
1037730,98.6,4.1,1.5,21.1,39.0,8.2,28.2,337.9,2,la Salut
9827227,84.7,10.5,2.0,16.3,65.0,21.0,113.8,1365.0,1,el Baix Guinard
5756325,80.8,41.3,0.0,11.6,69.0,82.7,0.0,0.0,1,el Poble Sec
28972454,61.6,4.8,2.0,6.6,58.5,9.5,208.4,2500.5,4,el Raval
32846473,99.7,6.0,1.0,5.4,42.3,12.0,63.2,758.5,3,el Putxet i el Farr
30922154,97.8,3.0,3.0,9.1,24.0,6.0,18.0,216.0,1,"Sant Pere, Santa Caterina i la Ribera"
5226055,84.1,30.3,0.0,18.3,4699.0,60.5,0.0,0.0,1,el Poble Sec
33921266,91.8,10.0,2.0,0.8,46.0,20.0,76.7,920.0,1,el Poblenou
13594184,57.8,0.5,10.0,1.6,95.0,1.0,39.6,475.0,1,Sant Gervasi - Galvany
29506348,23.4,5.3,2.3,7.3,33.7,10.7,107.0,1283.5,3,el Raval
39516403,99.5,2.0,1.0,0.4,30.0,4.0,5.0,60.0,1,la Maternitat i Sant Ramon
2389428,31.2,5.3,2.0,5.8,110.0,10.5,96.3,1155.0,1,la Dreta de l'Eixample
13915573,49.6,1.0,2.0,8.9,35.0,2.0,5.8,70.0,1,"Sant Pere, Santa Caterina i la Ribera"
5223863,38.1,41.1,1.0,7.8,49.0,82.1,502.9,6035.3,3,el Barri Gtic
