,longitude,latitude,price
5066661,2.16326,41.382286,25.0
7353601,2.147755,41.394941,160.0
989401,2.166986,41.374508,42.0
11496602,2.182514,41.390923,65.0
6396027,2.154426,41.395683,158.0
5314108,2.190097,41.399322,23.0
11483582,2.163652,41.383083,82.0
2799689,2.157929,41.37493,18.0
2331285,2.174875,41.40844,65.0
9239053,2.16658,41.374812,140.0
8479107,2.212915,41.41629,129.0
5886728,2.155782,41.407058,55.0
10470924,2.146338,41.374001,300.0
5711551,2.133732,41.387564,23.0
958946,2.161055,41.379331,131.0
4586762,2.17628,41.379346,65.0
12075702,2.172182,41.373341,260.0
2107982,2.169746,41.37311,48.0
6984926,2.17877,41.405421,25.0
1334185,2.177995,41.39629,176.0
5357532,2.165031,41.391504,110.0
6218698,2.166521,41.378062,82.0
5533085,2.181977,41.40061,25.0
3826757,2.15643,41.438174,47.0
6176958,2.170013,41.388954,180.0
5888650,2.127315,41.379169,49.0
11385718,2.160913,41.386578,94.0
7523359,2.160192,41.369795,100.0
6311672,2.185702,41.423401,54.0
7042874,2.1642,41.398737,60.0
11310600,2.154537,41.404879,44.0
2491989,2.163762,41.376437,70.0
1204161,2.151814,41.401428,26.0
10945401,2.159729,41.387711,45.0
11765583,2.153352,41.383527,50.0
11260916,2.197846,41.414799,25.0
1398717,2.173271,41.390556,50.0
7110051,2.17553,41.375623,49.0
7587716,2.145809,41.40849,117.0
10056701,2.160914,41.403886,45.0
7703891,2.158575,41.375114,41.0
3346354,2.179092,41.464013,18.0
5954830,2.146856,41.40909,47.0
7108900,2.193175,41.396152,25.0
4813691,2.175392,41.380293,33.0
5451577,2.203266,41.396526,90.0
3784886,2.182471,41.400905,60.0
3991474,2.207429,41.398605,55.0
4543168,2.195136,41.390384,125.0
4902369,2.175322,41.385169,52.0
10129739,2.178503,41.385861,80.0
705049,2.174394,41.417508,380.0
12078644,2.18156,41.380241,100.0
10882045,2.182485,41.381634,35.0
11568875,2.164077,41.390313,82.0
9996520,2.179108,41.381378,294.0
4878899,2.165289,41.370615,76.0
12060436,2.210023,41.409452,857.0
8099634,2.190649,41.379422,77.0
10850926,2.147621,41.396913,50.0
602284,2.156962,41.406206,60.0
10824525,2.175606,41.398765,21.0
7625658,2.178667,41.388959,70.0
9419376,2.153489,41.380738,20.0
9935569,2.160505,41.38458,46.0
3444223,2.171596,41.380953,50.0
10920813,2.213234,41.410908,90.0
11464834,2.159235,41.407036,108.0
4046924,2.215978,41.412112,20.0
1353398,2.154426,41.404729,30.0
8254967,2.172071,41.372497,59.0
10248821,2.147546,41.37463,21.0
7021187,2.18351,41.396663,20.0
6343786,2.154946,41.384962,50.0
3003750,2.176522,41.406437,65.0
12299715,2.173709,41.403434,195.0
5165342,2.181778,41.40108,30.0
2282469,2.162643,41.373545,50.0
12054056,2.162206,41.380117,100.0
9949264,2.191864,41.411675,13.0
10032579,2.174002,41.384602,80.0
410159,2.175809,41.399465,125.0
10677041,2.212688,41.417291,2004.0
1342589,2.168048,41.375601,81.0
2292786,2.157904,41.389763,30.0
4010706,2.18905,41.407651,150.0
801582,2.165108,41.374912,15.0
5101882,2.183109,41.400158,75.0
9620968,2.148979,41.39656,110.0
10896774,2.1463,41.402912,130.0
5869766,2.195909,41.418379,35.0
10112048,2.129976,41.386315,65.0
798692,2.162369,41.416343,50.0
1222768,2.184798,41.383143,89.0
5209513,2.16386,41.400677,80.0
6199335,2.19459,41.387089,55.0
1005110,2.146464,41.404716,18.0
6700531,2.179277,41.421308,30.0
3882539,2.17569,41.388489,80.0
6933633,2.169129,41.402086,23.0
3097962,2.174777,41.407753,50.0
6915795,2.150296,41.389731,50.0
2061767,2.168984,41.372382,29.0
11054792,2.186243,41.417423,25.0
8266050,2.147256,41.379247,25.0
11822630,2.177637,41.406472,119.0
2755120,2.167839,41.385771,50.0
5228610,2.166946,41.396064,37.0
11299112,2.175122,41.398103,49.0
3312818,2.157673,41.394175,25.0
8562217,2.162428,41.389296,19.0
1149191,2.140466,41.410374,117.0
1968703,2.156756,41.390515,50.0
8730388,2.146878,41.395764,18.0
9557814,2.158116,41.403054,22.0
10135073,2.177552,41.4001,19.0
8504964,2.179403,41.417022,350.0
6914222,2.144452,41.372359,148.0
4356840,2.17945,41.379165,111.0
9933039,2.156157,41.380824,53.0
3582210,2.148816,41.397697,66.0
6770411,2.182318,41.388839,77.0
663478,2.112331,41.413156,35.0
480474,2.204068,41.404628,160.0
6498468,2.162126,41.389418,150.0
3526905,2.181716,41.397365,45.0
5927529,2.194538,41.401839,65.0
12142575,2.137834,41.373599,30.0
9500790,2.180683,41.399269,49.0
12249510,2.133054,41.391658,55.0
9893781,2.158659,41.381386,124.0
49968,2.169448,41.406307,116.0
7507097,2.187817,41.381126,120.0
4350639,2.119342,41.379597,46.0
10650894,2.16124,41.397043,35.0
11357211,2.153387,41.377985,350.0
4569338,2.207302,41.400432,85.0
2516988,2.17955,41.398048,179.0
7268051,2.164718,41.402485,11.0
10492943,2.157771,41.388497,70.0
8190462,2.155751,41.379289,49.0
1389659,2.182087,41.383681,241.0
10832511,2.155689,41.39938,100.0
1966739,2.136329,41.386222,110.0
940374,2.188876,41.410688,70.0
3505203,2.187305,41.394071,96.0
10185851,2.176596,41.381107,60.0
4469054,2.131991,41.373722,25.0
8991764,2.146917,41.391296,35.0
10962276,2.179922,41.405642,95.0
9734289,2.160142,41.381308,47.0
3825074,2.185776,41.391567,120.0
11396341,2.173283,41.390397,100.0
2329811,2.14287,41.399688,90.0
5249693,2.162893,41.375362,75.0
12131075,2.182707,41.38475,54.0
10036522,2.181891,41.382482,45.0
1114343,2.138735,41.401241,33.0
10065007,2.175891,41.379354,141.0
3430458,2.169119,41.407039,15.0
12063187,2.178639,41.398578,245.0
2655585,2.158828,41.400775,90.0
6625571,2.168816,41.406246,99.0
9679336,2.189223,41.414625,10.0
7225703,2.176509,41.421384,25.0
10938583,2.16457,41.376865,35.0
11581241,2.100242,41.41325,700.0
7756208,2.175427,41.403644,150.0
3476318,2.183613,41.386791,80.0
10976840,2.168319,41.374976,250.0
9443652,2.161429,41.408232,25.0
1326184,2.161154,41.401472,600.0
6191361,2.128312,41.384605,30.0
3684919,2.155911,41.412394,60.0
10462280,2.160342,41.39575,68.0
8320318,2.212969,41.404591,90.0
268017,2.171769,41.393697,105.0
9977862,2.166014,41.379373,65.0
6085369,2.158467,41.399478,33.0
10226586,2.16861,41.379072,18.0
6584564,2.182725,41.383713,2751.0
7068178,2.172588,41.398524,85.0
7249084,2.1554,41.392485,190.0
2758891,2.169167,41.395043,80.0
2342539,2.145736,41.372377,39.0
934979,2.175169,41.402225,98.0
5065082,2.151711,41.388137,33.0
3036626,2.175211,41.386705,160.0
5758688,2.163045,41.39761,45.0
777656,2.147098,41.380893,105.0
11286468,2.183501,41.446341,75.0
11283495,2.17656,41.383185,109.0
4688048,2.176223,41.395435,20.0
9874104,2.179046,41.394745,215.0
7595307,2.153804,41.393691,17.0
234621,2.179245,41.402945,100.0
10238607,2.174784,41.38279,40.0
5845774,2.147553,41.417847,30.0
556255,2.14194,41.385076,32.0
8526477,2.135531,41.405801,23.0
1900293,2.133416,41.385827,80.0
7098647,2.143209,41.373222,50.0
10642160,2.178503,41.393771,100.0
11124884,2.195593,41.390965,120.0
8827248,2.180908,41.404623,33.0
1900477,2.181739,41.400214,67.0
6640630,2.184061,41.424994,75.0
7665318,2.188023,41.380013,82.0
35318,2.17544,41.381451,65.0
7909578,2.148613,41.393313,11.0
6491214,2.161775,41.40485,54.0
10535185,2.171572,41.376984,39.0
98668,2.172052,41.390185,89.0
966895,2.176812,41.38576,32.0
5962605,2.153829,41.409716,80.0
136043,2.166766,41.372315,60.0
10377399,2.181646,41.388338,94.0
876101,2.199587,41.390958,300.0
7895781,2.170737,41.37804,25.0
7464201,2.148086,41.37574,45.0
8477093,2.180317,41.386991,120.0
848081,2.179952,41.385138,75.0
10760534,2.145683,41.40305,78.0
5497410,2.152763,41.393305,65.0
10208538,2.201701,41.399232,30.0
8069248,2.145262,41.370432,18.0
1542110,2.180964,41.387121,65.0
5999685,2.161281,41.377972,65.0
439057,2.159383,41.399986,120.0
10314416,2.178491,41.385281,140.0
8069247,2.162429,41.38051,85.0
4805923,2.166162,41.379959,45.0
11238812,2.178887,41.379238,100.0
850228,2.176309,41.381173,55.0
7953354,2.162648,41.372821,80.0
145759,2.16385,41.394005,190.0
8749506,2.191042,41.381653,131.0
267816,2.181565,41.377494,900.0
6600071,2.180457,41.443398,1106.0
72436,2.206335,41.398702,149.0
10841830,2.182556,41.40555,25.0
10048434,2.155312,41.395936,156.0
6752431,2.146861,41.383811,44.0
1165556,2.174972,41.390333,50.0
1879621,2.158301,41.422815,246.0
8260465,2.170425,41.386833,200.0
3410637,2.176257,41.380053,70.0
7927628,2.154837,41.392007,18.0
397114,2.15214,41.383105,85.0
10901469,2.173712,41.418188,25.0
6805226,2.168509,41.372864,41.0
11668230,2.12226,41.397714,40.0
6136950,2.157083,41.399727,35.0
12089709,2.12433,41.392076,32.0
7406067,2.180731,41.390193,28.0
922609,2.175373,41.403765,30.0
1127632,2.171582,41.381371,10.0
842389,2.133198,41.382461,65.0
10759270,2.152322,41.399838,151.0
7706946,2.179192,41.405361,36.0
9607580,2.162336,41.405168,47.0
8469458,2.164168,41.411639,55.0
12265881,2.181475,41.388465,53.0
11971928,2.147508,41.382194,35.0
10518693,2.181485,41.398848,85.0
5254571,2.181688,41.390937,75.0
11320774,2.143555,41.395702,150.0
2614110,2.146218,41.40887,26.0
1002713,2.156611,41.401318,25.0
10961997,2.15155,41.377538,130.0
5370698,2.159388,41.390718,28.0
9061235,2.171339,41.405813,1092.0
6659500,2.177129,41.404027,159.0
12300666,2.155983,41.400609,153.0
9036005,2.144288,41.375924,29.0
5795378,2.177723,41.379143,34.0
11714511,2.153536,41.375233,84.0
7815092,2.175121,41.393836,59.0
4176993,2.184137,41.389314,40.0
3142484,2.140565,41.373911,34.0
832755,2.198579,41.403216,270.0
3295626,2.175596,41.406549,50.0
8135722,2.180636,41.397195,94.0
7598297,2.168601,41.404325,39.0
5688862,2.173412,41.424128,19.0
2052300,2.206572,41.408619,70.0
7267861,2.182427,41.403784,35.0
5166730,2.16454,41.374141,13.0
10844829,2.164007,41.371862,18.0
6524676,2.14688,41.40328,35.0
11297982,2.13601,41.363832,45.0
998726,2.184051,41.407533,117.0
481247,2.160079,41.3932,89.0
7154475,2.157754,41.399129,48.0
349564,2.158665,41.388737,35.0
10425665,2.163949,41.411395,38.0
6777695,2.13753,41.381848,50.0
3538594,2.151036,41.38282,110.0
5663479,2.190447,41.420759,60.0
3773710,2.189214,41.396307,31.0
558651,2.151657,41.386635,275.0
3346392,2.165707,41.382915,55.0
9356587,2.190099,41.392895,69.0
8396868,2.189858,41.378238,80.0
5997351,2.212042,41.41052,85.0
7261453,2.171714,41.42293,45.0
1595915,2.176661,41.396748,322.0
960275,2.188251,41.39178,25.0
5085499,2.168413,41.40315,29.0
9983552,2.174914,41.378878,65.0
8905236,2.180681,41.411534,46.0
2973829,2.161581,41.389105,39.0
4303086,2.173344,41.400929,50.0
11617234,2.174828,41.385228,30.0
11416382,2.161507,41.38225,33.0
928725,2.181359,41.384152,129.0
7120386,2.134895,41.380029,26.0
2853053,2.168938,41.404521,35.0
6296022,2.165717,41.380737,31.0
8953520,2.150935,41.423094,20.0
8307443,2.164217,41.402595,41.0
7381359,2.166841,41.402593,25.0
9069113,2.143498,41.37101,50.0
534550,2.168171,41.374725,322.0
4797590,2.179227,41.3983,150.0
8167511,2.179936,41.40224,70.0
2732307,2.149889,41.395605,40.0
12125791,2.182936,41.382282,95.0
3579031,2.114332,41.387226,211.0
11162048,2.179083,41.387938,19.0
10027078,2.179758,41.379954,70.0
11767068,2.140671,41.385581,22.0
8529563,2.123894,41.37741,34.0
4601511,2.163574,41.385337,60.0
6778418,2.154139,41.393559,350.0
2186401,2.162016,41.405911,140.0
1077754,2.177055,41.388217,50.0
1914131,2.212551,41.404225,100.0
6146128,2.161984,41.384731,60.0
7436791,2.180133,41.3799,120.0
10809427,2.206614,41.408906,29.0
11900575,2.184927,41.442799,587.0
10717575,2.161681,41.400938,68.0
2190698,2.179943,41.388795,50.0
10745697,2.183093,41.445841,16.0
11267066,2.144194,41.39446,100.0
6727783,2.181637,41.386033,65.0
7667259,2.131196,41.383109,35.0
1739507,2.152502,41.408192,69.0
5527475,2.157335,41.401661,81.0
4927840,2.126379,41.379608,61.0
11702390,2.159162,41.393578,50.0
346160,2.150494,41.382003,35.0
1277874,2.156626,41.387563,120.0
9644521,2.216069,41.404873,100.0
10663710,2.150979,41.422901,17.0
1150062,2.139266,41.410211,111.0
11215679,2.118415,41.391705,822.0
11477104,2.190273,41.378126,50.0
3314434,2.173001,41.380238,195.0
9610454,2.164418,41.401313,52.0
2159227,2.173041,41.400776,68.0
1274378,2.193043,41.392916,39.0
9986002,2.182753,41.382978,76.0
2311952,2.143165,41.409016,45.0
10008491,2.180472,41.397114,150.0
3480503,2.157091,41.380495,100.0
1279537,2.161254,41.398083,60.0
11821878,2.205109,41.405461,20.0
9385939,2.162902,41.379167,25.0
3119077,2.182298,41.383279,80.0
3776198,2.156963,41.388054,29.0
10596000,2.181254,41.382461,21.0
939692,2.200747,41.400099,80.0
6943302,2.176595,41.425932,27.0
1255665,2.162273,41.380513,146.0
18666,2.185545,41.408886,93.0
3526745,2.147213,41.405304,100.0
12060275,2.178869,41.399799,130.0
8502828,2.124339,41.376668,29.0
9916005,2.182118,41.406293,60.0
7930782,2.153144,41.393219,1175.0
990948,2.168186,41.381851,29.0
6618082,2.161986,41.42193,50.0
788944,2.152958,41.378393,25.0
600026,2.169654,41.384235,37.0
12039919,2.170241,41.380011,54.0
3378393,2.165077,41.377539,87.0
9458090,2.151139,41.396268,22.0
3292049,2.158644,41.400128,110.0
2630720,2.174522,41.405088,20.0
2187751,2.1777,41.392983,120.0
2992138,2.16286,41.374133,90.0
4539074,2.177101,41.389616,35.0
10717144,2.185359,41.398448,19.0
2001671,2.161224,41.385946,23.0
2398341,2.160983,41.377028,79.0
10804550,2.176982,41.379181,450.0
6831673,2.156004,41.4053,59.0
9103846,2.168192,41.402509,38.0
12008988,2.173723,41.408207,20.0
8077358,2.198593,41.392079,40.0
5833631,2.166952,41.408065,120.0
1139434,2.205686,41.400078,78.0
3259002,2.185331,41.384041,100.0
1010912,2.186697,41.39175,133.0
9231823,2.174917,41.419853,29.0
8667087,2.159065,41.410628,65.0
10892240,2.162021,41.380754,20.0
8261212,2.180704,41.405117,105.0
6539059,2.148152,41.383474,34.0
5042172,2.207069,41.416805,20.0
6533810,2.164513,41.372528,95.0
7877203,2.184392,41.38593,50.0
954380,2.168576,41.380348,31.0
11401033,2.14725,41.410581,20.0
3589257,2.150729,41.398515,55.0
11292117,2.165374,41.376566,50.0
10293434,2.205439,41.398979,46.0
10906156,2.152612,41.411724,45.0
8912413,2.183442,41.385392,95.0
5188457,2.173289,41.402907,60.0
7098780,2.176312,41.382319,20.0
6884697,2.164361,41.401805,11.0
11354054,2.177793,41.379303,50.0
1563402,2.210148,41.40299,174.0
4638602,2.145165,41.402049,90.0
6579672,2.179003,41.380139,68.0
4732989,2.189903,41.379424,24.0
8158099,2.144044,41.398907,50.0
188400,2.15659,41.403778,25.0
3333452,2.155956,41.409242,89.0
8479853,2.173258,41.382155,61.0
11131702,2.180529,41.397776,99.0
6322374,2.180731,41.384186,300.0
136670,2.123508,41.38846,30.0
6231977,2.16166,41.384887,60.0
379823,2.157895,41.397757,190.0
12102942,2.158185,41.377423,200.0
5462154,2.178359,41.387259,20.0
12110885,2.158778,41.389315,35.0
9518537,2.216467,41.406276,660.0
8921568,2.178039,41.398693,23.0
127905,2.151944,41.406679,61.0
12280776,2.163259,41.375008,182.0
11986968,2.167509,41.381444,35.0
7121951,2.149863,41.391281,200.0
10915862,2.154387,41.404013,180.0
11967944,2.170115,41.381473,49.0
667143,2.171642,41.380412,39.0
7633243,2.168878,41.434015,17.0
11396152,2.166495,41.378102,436.0
6359145,2.14174,41.411724,65.0
3919636,2.164365,41.376056,35.0
8886631,2.158624,41.409319,25.0
4317065,2.180374,41.394238,150.0
5898970,2.150217,41.404794,30.0
8561673,2.190076,41.397667,120.0
11331002,2.180533,41.38919,45.0
2742376,2.177982,41.390403,259.0
11331000,2.173535,41.3868,411.0
11458671,2.194398,41.391824,80.0
8702924,2.175187,41.401705,37.0
7650106,2.176612,41.380363,50.0
8744377,2.141563,41.384578,47.0
11427945,2.211271,41.412256,24.0
490853,2.173864,41.404537,19.0
496997,2.158531,41.387934,140.0
9447380,2.185542,41.381745,99.0
6334216,2.157281,41.398905,50.0
11221154,2.178331,41.380768,60.0
912843,2.180243,41.389919,150.0
7657104,2.126086,41.392977,50.0
2934934,2.171635,41.382854,70.0
5729594,2.16333,41.380741,24.0
2089453,2.147201,41.372637,40.0
1429442,2.183632,41.408825,120.0
9535215,2.183365,41.392025,15.0
1241794,2.184758,41.385269,80.0
3644157,2.172367,41.377615,29.0
11453862,2.172519,41.383348,75.0
9768214,2.178761,41.411981,45.0
766622,2.205748,41.408112,120.0
4400736,2.15805,41.39781,199.0
5509933,2.193746,41.392743,300.0
12237638,2.137113,41.382981,40.0
1624014,2.154182,41.384533,188.0
5832384,2.173679,41.448535,72.0
7599712,2.181576,41.415489,13.0
11275768,2.108223,41.386784,59.0
19157,2.17454,41.407929,30.0
11855659,2.139867,41.374077,70.0
957657,2.165902,41.374447,75.0
11239697,2.152503,41.402675,20.0
8665229,2.176728,41.383742,31.0
7361165,2.168903,41.373225,35.0
2797209,2.161603,41.398701,46.0
1913636,2.129436,41.379083,24.0
773014,2.16223,41.383067,33.0
6429296,2.150605,41.424128,35.0
4436405,2.189848,41.394687,83.0
8169584,2.174535,41.405719,39.0
2800542,2.158649,41.391811,76.0
11755082,2.125169,41.395207,289.0
900683,2.16312,41.378155,32.0
480975,2.165693,41.372052,80.0
118126,2.15534,41.398825,90.0
5279980,2.157504,41.385226,84.0
4935539,2.157201,41.383804,135.0
3139108,2.161292,41.405838,140.0
7290475,2.190101,41.399379,23.0
2362929,2.163325,41.399694,149.0
9046586,2.184313,41.419377,30.0
3111974,2.199472,41.385964,120.0
9651247,2.163839,41.381007,65.0
3873476,2.124565,41.409019,70.0
3919761,2.215761,41.41265,69.0
3707514,2.174201,41.390222,46.0
6088666,2.218317,41.413114,77.0
5477905,2.178767,41.402981,28.0
1403350,2.170939,41.374048,31.0
1146036,2.165466,41.40281,94.0
8999630,2.163392,41.388659,99.0
9920593,2.189341,41.405617,100.0
2793546,2.166482,41.426891,260.0
6255947,2.175429,41.392907,231.0
8217528,2.162527,41.377628,160.0
7999509,2.178778,41.410464,1238.0
7792646,2.183211,41.410732,20.0
11686882,2.18061,41.383161,50.0
7490942,2.164476,41.372002,50.0
1105980,2.165416,41.372324,90.0
10504113,2.175862,41.397716,98.0
3667274,2.141741,41.392276,42.0
3485918,2.160529,41.387268,25.0
9762472,2.182372,41.384334,117.0
7220539,2.177576,41.383219,129.0
7744369,2.191552,41.392067,120.0
1808046,2.151075,41.384852,35.0
12248114,2.15397,41.382482,30.0
1169088,2.153752,41.375868,140.0
4999270,2.172381,41.386356,25.0
9941032,2.179529,41.397397,148.0
6492580,2.169122,41.41046,45.0
8662879,2.180598,41.389908,30.0
5245451,2.199989,41.385831,58.0
11619500,2.171179,41.372706,35.0
6257010,2.160004,41.404432,65.0
3830495,2.201938,41.403051,29.0
11953606,2.179352,41.430376,30.0
7723088,2.179024,41.38314,60.0
7723080,2.191486,41.379023,71.0
683195,2.1635,41.401635,70.0
5441877,2.170747,41.40443,87.0
4389803,2.148794,41.432087,20.0
9727379,2.173743,41.384393,90.0
6711187,2.189335,41.423286,1935.0
11352689,2.182344,41.431237,25.0
4347065,2.171962,41.381762,96.0
11355660,2.153022,41.375784,47.0
7343615,2.14406,41.402757,79.0
7981457,2.170426,41.383672,125.0
6862949,2.143826,41.38395,32.0
2940039,2.17435,41.37876,199.0
6656539,2.207335,41.400891,45.0
10619784,2.167132,41.385226,38.0
11108076,2.145174,41.390095,82.0
6715401,2.170815,41.410587,25.0
3477316,2.206462,41.4224,70.0
40983,2.167607,41.395597,117.0
11091397,2.132293,41.386478,69.0
10170114,2.171496,41.38469,90.0
1102747,2.175729,41.395491,251.0
6116130,2.172894,41.375878,99.0
9608116,2.157702,41.40252,35.0
5484740,2.159259,41.376192,320.0
7588462,2.134416,41.402344,100.0
10427230,2.165048,41.407196,50.0
10765036,2.182588,41.381127,89.0
141054,2.179221,41.385082,70.0
4489558,2.187913,41.413492,17.0
6841896,2.142922,41.418672,75.0
1899866,2.162737,41.381711,85.0
9872311,2.1787,41.379581,80.0
9365345,2.185421,41.396673,23.0
5527313,2.178745,41.392525,120.0
9311858,2.182308,41.386258,65.0
8641835,2.180909,41.400864,120.0
8059419,2.154491,41.383258,46.0
7610490,2.165617,41.38747,185.0
3225202,2.18286,41.387656,99.0
663328,2.173825,41.409122,50.0
5496447,2.154961,41.375205,100.0
4860659,2.159808,41.381168,210.0
5858528,2.144512,41.422266,180.0
11511399,2.202974,41.417276,35.0
12063437,2.174801,41.385844,61.0
4926580,2.167234,41.402059,96.0
5093340,2.187023,41.411089,41.0
12179889,2.188981,41.381739,30.0
8644424,2.177902,41.385418,57.0
11429132,2.17293,41.3814,49.0
514821,2.158738,41.382079,110.0
6280772,2.1615,41.372571,75.0
1201871,2.147331,41.399321,87.0
1021297,2.149055,41.387138,21.0
11115528,2.175611,41.387009,25.0
3120891,2.152038,41.380576,117.0
9089199,2.197208,41.410664,50.0
2342332,2.173824,41.404791,90.0
3033171,2.172613,41.379658,111.0
275346,2.123142,41.392402,115.0
10622059,2.177947,41.387173,110.0
2385037,2.157161,41.390311,139.0
2537729,2.145435,41.392566,140.0
11602597,2.197803,41.39955,62.0
11860462,2.161743,41.383615,49.0
1852995,2.174291,41.397983,33.0
688527,2.201734,41.411248,65.0
3019185,2.166699,41.408053,99.0
1357045,2.147318,41.40923,97.0
